"Coord1","Coord2","Cost","Length"
"817867.6153845601-2573656.354163351","818867.6153845601-2575656.354163351","2236.06797749979","2236.06797749979"
"536867.6153845603-1308656.3541633536","546867.6153845603-1294656.3541633536","17204.650534085253","17204.650534085253"
"538867.6153845603-1123656.354163354","547867.6153845603-1124656.354163354","9055.385138137417","9055.385138137417"
"556867.6153845603-1005656.3541633543","664867.6153845603-1172656.3541633538","198879.3604173139","198879.3604173139"
"-490132.38461543916-2365656.3541633515","-471132.38461543916-2365656.3541633515","19000.0","19000.0"
"422867.6153845603-705656.3541633547","482867.6153845603-763656.3541633547","83450.58418010027","83450.58418010027"
"534867.6153845603-1118656.354163354","541867.6153845603-1095656.354163354","24041.630560342615","24041.630560342615"
"197867.61538456043-1206656.3541633538","203867.61538456043-1198656.3541633538","10000.0","10000.0"
"219867.61538456043-1195656.3541633538","242867.61538456043-1178656.3541633538","28600.699292150184","28600.699292150184"
"153867.61538456054-857656.3541633545","260867.61538456043-924656.3541633545","126245.79200908035","126245.79200908035"
"536867.6153845603-1099656.354163354","541867.6153845603-1124656.354163354","25495.097567963923","25495.097567963923"
"-304132.3846154392-864656.3541633545","-266132.3846154393-842656.3541633545","43908.99680020025","43908.99680020025"
"422867.6153845603-994656.3541633543","441867.6153845603-993656.3541633543","19026.29759044045","19026.29759044045"
"-300132.3846154393-876656.3541633545","-288132.3846154393-895656.3541633545","22472.20505424423","22472.20505424423"
"817867.6153845601-2573656.354163351","819867.6153845601-2573656.354163351","2000.0","2000.0"
"-529132.3846154391-2329656.3541633515","-529132.3846154391-2334656.3541633515","5000.0","5000.0"
"-255132.38461543928-2049656.3541633522","-217132.38461543934-2036656.3541633522","40162.17125604635","40162.17125604635"
"332867.6153845603-1015656.3541633543","347867.6153845603-1017656.3541633543","15132.745950421557","15132.745950421557"
"360867.6153845603-1158656.354163354","379867.6153845603-1154656.354163354","19416.4878389476","19416.4878389476"
"414867.6153845603-1239656.3541633538","435867.6153845603-1257656.3541633538","27658.633371878663","27658.633371878663"
"158867.61538456054-1006656.3541633543","216867.61538456043-950656.3541633543","80622.57748298542","80622.57748298542"
"553867.6153845603-1004656.3541633543","605867.6153845603-1100656.354163354","109178.75251164925","109178.75251164925"
"960867.6153845601-2516656.354163351","965867.6153845601-2510656.354163351","7810.249675906654","7810.249675906654"
"143867.61538456054-1727656.3541633529","149867.61538456054-1735656.3541633529","10000.0","10000.0"
"504867.6153845603-1053656.3541633543","517867.6153845603-1046656.3541633543","14764.8230602334","14764.8230602334"
"12867.615384560544-1761656.3541633526","36867.615384560544-1758656.3541633526","24186.77324489565","24186.77324489565"
"-122132.38461543934-956656.3541633543","70867.61538456054-983656.3541633543","194879.44991712173","194879.44991712173"
"-82132.38461543934-1814656.3541633526","-66132.38461543934-1810656.3541633526","16492.422502470643","16492.422502470643"
"-351132.3846154392-2179656.354163352","-341132.3846154392-2173656.354163352","11661.903789690601","11661.903789690601"
"328867.6153845603-1037656.3541633543","346867.6153845603-1039656.3541633543","18110.770276274834","18110.770276274834"
"415867.6153845603-977656.3541633543","422867.6153845603-994656.3541633543","18384.776310850237","18384.776310850237"
"884867.6153845601-1458656.3541633533","896867.6153845601-1455656.3541633533","12369.316876852981","12369.316876852981"
"-310132.3846154392-2003656.3541633522","-309132.3846154392-2026656.3541633522","23021.728866442678","23021.728866442678"
"433867.6153845603-1011656.3541633543","451867.6153845603-1023656.3541633543","21633.307652783937","21633.307652783937"
"-182132.38461543934-2131656.354163352","-168132.38461543934-2160656.354163352","32202.484376209235","32202.484376209235"
"993867.6153845601-1441656.3541633533","996867.6153845601-1439656.3541633533","3605.5512754639894","3605.5512754639894"
"-262132.38461543928-2037656.3541633522","-255132.38461543928-2049656.3541633522","13892.443989449805","13892.443989449805"
"798867.6153845601-1218656.3541633538","799867.6153845601-1152656.354163354","66007.57532283677","66007.57532283677"
"446867.6153845603-1089656.354163354","465867.6153845603-1085656.354163354","19416.4878389476","19416.4878389476"
"847867.6153845601-1514656.354163353","870867.6153845601-1526656.354163353","25942.243542145694","25942.243542145694"
"782867.6153845601-1207656.3541633538","797867.6153845601-1152656.354163354","57008.77125495667","57008.77125495667"
"340867.6153845603-1040656.3541633543","344867.6153845603-1040656.3541633543","4000.0","4000.0"
"268867.6153845604-917656.3541633545","277867.6153845604-904656.3541633545","15811.388300841896","15811.388300841896"
"-207132.38461543934-2082656.354163352","-173132.38461543934-2095656.354163352","36400.54944640259","36400.54944640259"
"617867.6153845603-1647656.3541633529","617867.6153845603-1649656.3541633529","2000.0","2000.0"
"535867.6153845603-1120656.354163354","560867.6153845603-1122656.354163354","25079.872407968905","25079.872407968905"
"415867.6153845603-986656.3541633543","434867.6153845603-970656.3541633543","24839.48469674844","24839.48469674844"
"-335132.3846154392-1313656.3541633536","-327132.3846154392-1582656.354163353","269118.93281595735","269118.93281595735"
"84867.61538456054-886656.3541633545","134867.61538456054-922656.3541633545","61611.687202997455","61611.687202997455"
"469867.6153845603-2291656.3541633515","470867.6153845603-2293656.3541633515","2236.06797749979","2236.06797749979"
"838867.6153845601-1784656.3541633526","846867.6153845601-1792656.3541633526","11313.70849898476","11313.70849898476"
"419867.6153845603-1167656.354163354","427867.6153845603-1167656.354163354","8000.0","8000.0"
"361867.6153845603-1155656.354163354","396867.6153845603-1184656.3541633538","45453.2727094539","45453.2727094539"
"291867.6153845603-918656.3541633545","328867.6153845603-905656.3541633545","39217.34310225515","39217.34310225515"
"337867.6153845603-1080656.354163354","357867.6153845603-1095656.354163354","25000.0","25000.0"
"783867.6153845601-1211656.3541633538","791867.6153845601-1160656.354163354","51623.637996560996","51623.637996560996"
"412867.6153845603-1173656.3541633538","444867.6153845603-1250656.3541633538","83384.65086573188","83384.65086573188"
"538867.6153845603-1123656.354163354","552867.6153845603-1095656.354163354","31304.951684997057","31304.951684997057"
"535867.6153845603-869656.3541633545","544867.6153845603-885656.3541633545","18357.559750685818","18357.559750685818"
"504867.6153845603-1159656.354163354","506867.6153845603-1170656.3541633538","11180.33988749872","11180.33988749872"
"946867.6153845601-1320656.3541633536","954867.6153845601-1323656.3541633536","8544.003745317532","8544.003745317532"
"847867.6153845601-1548656.354163353","864867.6153845601-1541656.354163353","18384.776310850237","18384.776310850237"
"946867.6153845601-1313656.3541633536","988867.6153845601-1290656.3541633536","47885.279575251516","47885.279575251516"
"36867.615384560544-1758656.3541633526","63867.615384560544-1796656.3541633526","46615.448083226656","46615.448083226656"
"-312132.3846154392-2025656.3541633522","-310132.3846154392-2003656.3541633522","22090.72203437452","22090.72203437452"
"782867.6153845601-1200656.3541633538","783867.6153845601-1211656.3541633538","11045.36101718726","11045.36101718726"
"-427132.38461543916-1810656.3541633526","-402132.3846154392-1804656.3541633526","25709.920264364828","25709.920264364828"
"290867.6153845603-933656.3541633545","298867.6153845603-941656.3541633543","11313.708498984595","11313.708498984595"
"860867.6153845601-1983656.3541633524","867867.6153845601-1986656.3541633524","7615.773105863908","7615.773105863908"
"-251132.38461543928-874656.3541633545","-250132.38461543928-876656.3541633545","2236.06797749979","2236.06797749979"
"-483132.38461543916-2338656.3541633515","-471132.38461543916-2349656.3541633515","16278.820596099706","16278.820596099706"
"384867.6153845603-1156656.354163354","395867.6153845603-1191656.3541633538","36687.872655688065","36687.872655688065"
"574867.6153845603-1073656.354163354","590867.6153845603-1034656.3541633543","42154.47781671577","42154.47781671577"
"-354132.3846154392-1183656.3541633538","-346132.3846154392-1178656.3541633538","9433.981132056604","9433.981132056604"
"185867.61538456043-1187656.3541633538","203867.61538456043-1201656.3541633538","22803.50850198276","22803.50850198276"
"444867.6153845603-1250656.3541633538","536867.6153845603-1308656.3541633536","108756.60899458006","108756.60899458006"
"439867.6153845603-1022656.3541633543","494867.6153845603-987656.3541633543","65192.024052026485","65192.024052026485"
"-176132.38461543934-2126656.354163352","-168132.38461543934-2160656.354163352","34928.498393145965","34928.498393145965"
"538867.6153845603-1212656.3541633538","570867.6153845603-1212656.3541633538","32000.0","32000.0"
"574867.6153845603-1073656.354163354","741867.6153845601-1230656.3541633538","229211.6925464315","229211.6925464315"
"388867.6153845603-637656.3541633552","396867.6153845603-628656.3541633552","12041.594578792296","12041.594578792296"
"-11132.384615439456-1883656.3541633524","-7132.384615439456-1886656.3541633524","5000.0","5000.0"
"987867.6153845601-1464656.3541633533","1000867.6153845601-1439656.3541633533","28178.00560721074","28178.00560721074"
"-309132.3846154392-2026656.3541633522","-270132.3846154393-2009656.3541633522","42544.09477236524","42544.09477236524"
"-255132.38461543928-2049656.3541633522","-223132.38461543934-2063656.354163352","34928.49839314581","34928.49839314581"
"419867.6153845603-1167656.354163354","546867.6153845603-1294656.3541633536","179605.12242138275","179605.12242138275"
"-239132.38461543928-860656.3541633545","-223132.38461543934-929656.3541633545","70830.78426785911","70830.78426785911"
"133867.61538456054-913656.3541633545","134867.61538456054-922656.3541633545","9055.385138137417","9055.385138137417"
"410867.6153845603-1176656.3541633538","536867.6153845603-1308656.3541633536","182482.87590894641","182482.87590894641"
"316867.6153845603-1119656.354163354","337867.6153845603-1124656.354163354","21587.0331449229","21587.0331449229"
"-86132.38461543934-1795656.3541633526","-49132.38461543934-1793656.3541633526","37054.01462729781","37054.01462729781"
"52867.615384560544-1073656.354163354","60867.615384560544-1050656.3541633543","24351.59132377162","24351.59132377162"
"-93132.38461543934-986656.3541633543","56867.615384560544-963656.3541633543","151753.08893067043","151753.08893067043"
"-517132.3846154391-1914656.3541633524","-514132.3846154391-1902656.3541633524","12369.316876852981","12369.316876852981"
"157867.61538456054-860656.3541633545","222867.61538456043-918656.3541633545","87114.86669908866","87114.86669908866"
"-48132.38461543934-1794656.3541633526","-46132.38461543934-1814656.3541633526","20099.751242241782","20099.751242241782"
"796867.6153845601-1221656.3541633538","799867.6153845601-1152656.354163354","69065.18659932779","69065.18659932779"
"401867.6153845603-1111656.354163354","410867.6153845603-1106656.354163354","10295.630140987001","10295.630140987001"
"602867.6153845603-961656.3541633543","675867.6153845601-1027656.3541633543","98412.39759298605","98412.39759298605"
"-180132.38461543934-2149656.354163352","-176132.38461543934-2126656.354163352","23345.235059857503","23345.235059857503"
"72867.61538456054-1050656.3541633543","86867.61538456054-1075656.354163354","28653.0975637886","28653.0975637886"
"-498132.38461543916-2340656.3541633515","-496132.38461543916-2337656.3541633515","3605.5512754639894","3605.5512754639894"
"372867.6153845603-1079656.354163354","395867.6153845603-1082656.354163354","23194.827009486406","23194.827009486406"
"441867.6153845603-1001656.3541633543","493867.6153845603-985656.3541633543","54405.88203494177","54405.88203494177"
"193867.61538456043-1112656.354163354","194867.61538456043-1103656.354163354","9055.385138137417","9055.385138137417"
"326867.6153845603-1034656.3541633543","347867.6153845603-1017656.3541633543","27018.51217221259","27018.51217221259"
"170867.61538456043-956656.3541633543","216867.61538456043-974656.3541633543","49396.35614091388","49396.35614091388"
"-108132.38461543934-866656.3541633545","-31132.384615439456-913656.3541633545","90210.86409075119","90210.86409075119"
"-182132.38461543934-2131656.354163352","-123132.38461543934-2141656.354163352","59841.45720150872","59841.45720150872"
"410867.6153845603-1176656.3541633538","412867.6153845603-1173656.3541633538","3605.5512754639894","3605.5512754639894"
"290867.6153845603-921656.3541633545","291867.6153845603-918656.3541633545","3162.2776601683795","3162.2776601683795"
"52867.615384560544-1073656.354163354","87867.61538456054-1066656.354163354","35693.136595149495","35693.136595149495"
